,_id,banderaDescripcion,banderaId,comercioId,comercioRazonSocial,direccion,id,lat,lng,localidad,provincia,sucursalId,sucursalNombre,sucursalTipo,geometry
523,5cbc698b7af152186c0cd34a,Supermercados DIA,1,15,DIA Argentina S.A,Av Pueyrredon 1070,15-1-426,-34.597836,-58.403697,recoleta,AR-C,426,426 - Recoleta,Autoservicio,POINT (-58.403697 -34.597836)
524,5cbc698b7af152186c0cd34b,Supermercados DIA,1,15,DIA Argentina S.A,Â Varela 65,15-1-508,-34.6366914,-58.4617314,flores,AR-C,508,508 - Flores,Autoservicio,POINT (-58.4617314 -34.6366914)
525,5cbc698b7af152186c0cd34c,Supermercados DIA,1,15,DIA Argentina S.A,Rawson 26,15-1-436,-34.612792999999996,-58.42542,almagro,AR-C,436,436 - Almagro,Autoservicio,POINT (-58.42542 -34.612793)
526,5cbc698b7af152186c0cd34d,Express,3,10,INC S.A.,Directorio 1766,10-3-324,-34.631045,-58.452608,parque chacabuco,AR-C,324,Directorio 1766,Autoservicio,POINT (-58.452608 -34.631045)
527,5cbc698b7af152186c0cd34e,Express,3,10,INC S.A.,Ayacucho 1401,10-3-636,-34.592701,-58.394831,recoleta,AR-C,636,Ayacucho 1401,Autoservicio,POINT (-58.394831 -34.592701)
528,5cbc698b7af152186c0cd34f,Supermercados DIA,1,15,DIA Argentina S.A,Av Pedro Goyena 1373,15-1-208,-34.6273661,-58.4466235,caballito,AR-C,208,208 - Caballito,Autoservicio,POINT (-58.4466235 -34.6273661)
529,5cbc698b7af152186c0cd350,Vea,1,9,Jumbo Retail Argentina S.A.,Larrea 833,9-1-10,-34.5985,-58.4032,recoleta,AR-C,10,Larrea.,Supermercado,POINT (-58.4032 -34.5985)
530,5cbc698b7af152186c0cd351,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Gallo 250,12-1-74,-34.6056255,-58.4135635,Almagro,AR-C,74,GALLO ,Supermercado,POINT (-58.4135635 -34.6056255)
531,5cbc698b7af152186c0cd352,Supermercados DIA,1,15,DIA Argentina S.A,Av De Los Corrales 6901,15-1-1533,-34.6651686,-58.5033475,mataderos,AR-C,1533,1533 - Mataderos,Supermercado,POINT (-58.5033475 -34.6651686)
532,5cbc698b7af152186c0cd353,Express,3,10,INC S.A.,Av. Rivadavia 4119,10-3-628,-34.612645,-58.423957,almagro,AR-C,628,Rivadavia 4119,Autoservicio,POINT (-58.423957 -34.612645)
533,5cbc698b7af152186c0cd354,Supermercados DIA,1,15,DIA Argentina S.A,Dr.Tomas M.De Anchorena 541,15-1-397,-34.6034002,-58.4100788,balvanera,AR-C,397,397 - Balvanera,Autoservicio,POINT (-58.4100788 -34.6034002)
534,5cbc698b7af152186c0cd355,Market,2,10,INC S.A.,Av. Córdoba 2529,10-2-381,-34.598762,-58.403084,recoleta,AR-C,381,Recoleta II,Supermercado,POINT (-58.403084 -34.598762)
535,5cbc698b7af152186c0cd356,Express,3,10,INC S.A.,Formosa 565,10-3-298,-34.621316,-58.436261,caballito,AR-C,298,Formosa 565,Autoservicio,POINT (-58.436261 -34.621316)
536,5cbc698b7af152186c0cd357,Supermercados DIA,1,15,DIA Argentina S.A,Av  De Los Corrales 7325,15-1-469,-34.668003,-58.5068737,mataderos,AR-C,469,469 - Mataderos,Autoservicio,POINT (-58.5068737 -34.668003)
537,5cbc698b7af152186c0cd358,Express,3,10,INC S.A.,Marcelo T. De Alvear 2251,10-3-344,-34.596862,-58.399571,recoleta,AR-C,344,M. T. de Alvear 2251,Autoservicio,POINT (-58.399571 -34.596862)
538,5cbc698b7af152186c0cd359,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Quintana Pres Manuel 366,9-2-18,-34.5897,-58.3886,recoleta,AR-C,18,Quintana.,Supermercado,POINT (-58.3886 -34.5897)
539,5cbc698b7af152186c0cd35a,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Moreno Jose Maria 368,9-2-247,-34.6221,-58.4368,caballito,AR-C,247,José María Moreno.,Supermercado,POINT (-58.4368 -34.6221)
540,5cbc698b7af152186c0cd35b,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Directorio 1251,9-2-701,-34.6295,-58.4478,caballito,AR-C,701,Directorio.,Supermercado,POINT (-58.4478 -34.6295)
541,5cbc698b7af152186c0cd35c,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Junín 1073,12-1-163,-34.5960054,-58.3973971,recoleta,AR-C,163,JUNIN ,Supermercado,POINT (-58.3973971 -34.5960054)
542,5cbc698b7af152186c0cd35d,Supermercados DIA,1,15,DIA Argentina S.A,Paso 752,15-1-548,-34.5999938,-58.4032685,balvanera,AR-C,548,548 - Balvanera,Autoservicio,POINT (-58.4032685 -34.5999938)
543,5cbc698b7af152186c0cd35e,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Castro Barros 30,12-1-84,-34.6118491,-58.4209021,Almagro,AR-C,84,CASTRO BARROS ,Hipermercado,POINT (-58.4209021 -34.6118491)
544,5cbc698b7af152186c0cd35f,Disco,2,9,Jumbo Retail Argentina S.A.,Rodriguez Peña Nicolas 1430,9-2-25,-34.593,-58.3926,recoleta,AR-C,25,Rodríguez Peña.,Supermercado,POINT (-58.3926 -34.593)
545,5cbc698b7af152186c0cd360,Express,3,10,INC S.A.,Av. Rivadavia 3751,10-3-552,-34.610954,-58.419102,almagro,AR-C,552,Rivadavia 3751,Autoservicio,POINT (-58.419102 -34.610954)
546,5cbc698b7af152186c0cd361,Supermercados DIA,1,15,DIA Argentina S.A,Guayaquil 264,15-1-382,-34.6199615,-58.4323637,caballito,AR-C,382,382 - Caballito,Autoservicio,POINT (-58.4323637 -34.6199615)
547,5cbc698b7af152186c0cd362,Express,3,10,INC S.A.,Rosario 85,10-3-533,-34.618327,-58.429695,caballito,AR-C,533,Rosario 85,Autoservicio,POINT (-58.429695 -34.618327)
548,5cbc698b7af152186c0cd363,Express,3,10,INC S.A.,Av. Callao 1289,10-3-356,-34.594087,-58.393061,recoleta,AR-C,356,Callao 1289,Autoservicio,POINT (-58.393061 -34.594087)
549,5cbc698b7af152186c0cd364,Market,2,10,INC S.A.,Vicente López 1676,10-2-118,-34.591951,-58.389726,recoleta,AR-C,118,Vicente López 1676,Hipermercado,POINT (-58.389726 -34.591951)
550,5cbc698b7af152186c0cd365,Express,3,10,INC S.A.,Av. Pueyrredón 672,10-3-345,-34.602287,-58.405074,balvanera,AR-C,345,Pueyrredón 672,Autoservicio,POINT (-58.405074 -34.602287)
551,5cbc698b7af152186c0cd366,Market,2,10,INC S.A.,Av. Santa Fe 1954,10-2-116,-34.595813,-58.395425,recoleta,AR-C,116,Av. Santa Fe 1954,Supermercado,POINT (-58.395425 -34.595813)
552,5cbc698b7af152186c0cd367,Supermercados DIA,1,15,DIA Argentina S.A,Av Olivera 1268,15-1-387,-34.6530744,-58.4814134,parque avellaneda,AR-C,387,387 - Villa Lugano,Autoservicio,POINT (-58.4814134 -34.6530744)
553,5cbc698b7af152186c0cd368,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 3566,15-1-189,-34.6109309,-58.4168101,almagro,AR-C,189,189 - Almagro,Autoservicio,POINT (-58.4168101 -34.6109309)
554,5cbc698b7af152186c0cd369,Supermercados DIA,1,15,DIA Argentina S.A,Jean Jaures 318,15-1-510,-34.6064083,-58.4099023,balvanera,AR-C,510,510 - Balvanera,Autoservicio,POINT (-58.4099023 -34.6064083)
555,5cbc698b7af152186c0cd36a,Supermercados DIA,1,15,DIA Argentina S.A,Av Pueyrredon 576,15-1-384,-34.6036515,-58.405234,balvanera,AR-C,384,384 - Balvanera,Autoservicio,POINT (-58.405234 -34.6036515)
556,5cbc698b7af152186c0cd36b,Express,3,10,INC S.A.,Av. Varela 888,10-3-740,-34.639449,-58.458543,flores,AR-C,740,Varela 888,Autoservicio,POINT (-58.458543 -34.639449)
557,5cbc698b7af152186c0cd36c,Supermercados DIA,1,15,DIA Argentina S.A,Cl Libertad 1630,15-1-500,-34.5892217,-58.3834012,retiro,AR-C,500,500 - Retiro,Autoservicio,POINT (-58.3834012 -34.5892217)
558,5cbc698b7af152186c0cd36d,Express,3,10,INC S.A.,Rodríguez Peña 1185,10-3-352,-34.595055,-58.392,recoleta,AR-C,352,Rodríguez Peña 1185,Autoservicio,POINT (-58.392 -34.595055)
559,5cbc698b7af152186c0cd36e,Express,3,10,INC S.A.,Boulogne Sur Mer 431,10-3-640,-34.60498,-58.406744,balvanera,AR-C,640,Boulogne Sur Mer 431,Autoservicio,POINT (-58.406744 -34.60498)
560,5cbc698b7af152186c0cd36f,Express,3,10,INC S.A.,Av. Juan Bautista Alberdi 371,10-3-370,-34.622738,-58.43315,caballito,AR-C,370,J. Bautista Alberdi 371,Autoservicio,POINT (-58.43315 -34.622738)
561,5cbc698b7af152186c0cd370,Supermercados DIA,1,15,DIA Argentina S.A,Cl Riobamba 1014,15-1-268,-34.5971041,-58.3947861,recoleta,AR-C,268,268 - Recoleta,Autoservicio,POINT (-58.3947861 -34.5971041)
562,5cbc698b7af152186c0cd371,Express,3,10,INC S.A.,Av. Directorio 1063,10-3-362,-34.629168,-58.442438,caballito,AR-C,362,Directorio 1063,Autoservicio,POINT (-58.442438 -34.629168)
563,5cbc698b7af152186c0cd372,Express,3,10,INC S.A.,Av. Rivadavia 3421,10-3-348,-34.610752,-58.414782,almagro,AR-C,348,Rivadavia 3421,Autoservicio,POINT (-58.414782 -34.610752)
564,5cbc698b7af152186c0cd373,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Hipolito Yrigoyen 3702,12-1-18,-34.614634,-58.420517,Once,AR-C,18,H.YRIGOYEN ,Supermercado,POINT (-58.420517 -34.614634)
565,5cbc698b7af152186c0cd374,Express,3,10,INC S.A.,Av. La Plata 430,10-3-247,-34.619772,-58.428125,almagro,AR-C,247,Av. La Plata 430,Supermercado,POINT (-58.428125 -34.619772)
566,5cbc698b7af152186c0cd375,Supermercados DIA,1,15,DIA Argentina S.A,Valle 509,15-1-491,-34.6244356,-58.4349162,caballito,AR-C,491,491 - Caballito,Autoservicio,POINT (-58.4349162 -34.6244356)
567,5cbc698b7af152186c0cd376,Axion Energy,1,23,Pan American Energy LLC Argentina,Av. Rivadavia 3199,23-1-6229,-34.6105,-58.4139,balvanera,AR-C,6229,Anchorena,Autoservicio,POINT (-58.4139 -34.6105)
568,5cbc698b7af152186c0cd377,FULL,1,19,Operadora de Estaciones de Servicios S.A.,Av. Rivadavia Y Aguero 3311,19-1-00084,-34.61047,-58.41368,balvanera,AR-C,84,ACA ONCE,Autoservicio,POINT (-58.41368 -34.61047)
569,5cbc698b7af152186c0cd378,Express,3,10,INC S.A.,Viamonte 2296,10-3-529,-34.601172,-58.399768,balvanera,AR-C,529,Viamonte 2296,Autoservicio,POINT (-58.399768 -34.601172)
570,5cbc698b7af152186c0cd379,Supermercados DIA,1,15,DIA Argentina S.A,Av Eva Peron 3729,15-1-133,-34.6463432,-58.4673468,parque avellaneda,AR-C,133,133 - Parque Avellaneda,Autoservicio,POINT (-58.4673468 -34.6463432)
571,5cbc698b7af152186c0cd37a,Axion Energy,1,23,Pan American Energy LLC Argentina,Av. La Plata 575,23-1-6226,-34.6217,-58.4301,caballito,AR-C,6226,Alberdi,Autoservicio,POINT (-58.4301 -34.6217)
572,5cbc698b7af152186c0cd37b,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan B.Alberdi 2859,15-1-369,-34.6226946,-58.4315565,caballito,AR-C,369,369 - Flores,Autoservicio,POINT (-58.4315565 -34.6226946)
573,5cbc698b7af152186c0cd37c,Express,3,10,INC S.A.,Eva Perón 3479,10-3-411,-34.644703,-58.464687,flores,AR-C,411,Eva Perón 3479,Autoservicio,POINT (-58.464687 -34.644703)
574,5cbc698b7af152186c0cd37d,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,Av. Del Libertador 550,3-1-1230,-34.589266,-58.381335,retiro,AR-C,1230,CERRITO,Autoservicio,POINT (-58.381335 -34.589266)
575,5cbc698b7af152186c0cd37e,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Pedro Goyena 565,12-1-136,-34.6259327,-58.4355294,caballito,AR-C,136,PEDRO GOYENA ,Supermercado,POINT (-58.4355294 -34.6259327)
576,5cbc698b7af152186c0cd37f,Market,2,10,INC S.A.,Av. Rivadavia 3221,10-2-511,-34.610492,-58.412303,balvanera,AR-C,511,Once,Supermercado,POINT (-58.412303 -34.610492)
577,5cbc698b7af152186c0cd380,Express,3,10,INC S.A.,Av. Córdoba 2038,10-3-577,-34.599869,-58.396275,balvanera,AR-C,577,Av. Córdoba 2038,Autoservicio,POINT (-58.396275 -34.599869)
578,5cbc698b7af152186c0cd381,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. La Plata 541,12-1-88,-34.621309,-58.428189,Caballito,AR-C,88,AV. LA PLATA ,Supermercado,POINT (-58.428189 -34.621309)
579,5cbc698b7af152186c0cd382,Express,3,10,INC S.A.,Venezuela 4086,10-3-413,-34.617797,-58.42222,almagro,AR-C,413,Venezuela 4086,Autoservicio,POINT (-58.42222 -34.617797)
580,5cbc698b7af152186c0cd383,Supermercados DIA,1,15,DIA Argentina S.A,Cl Av. La Plata 564,15-1-16,-34.621573,-58.4278588,almagro,AR-C,16,16 - Almagro,Autoservicio,POINT (-58.4278588 -34.621573)
581,5cbc698b7af152186c0cd384,Vea,1,9,Jumbo Retail Argentina S.A.,Avenida Independencia 4221,9-1-240,-34.6216,-58.4278,almagro,AR-C,240,Boedo.,Supermercado,POINT (-58.4278 -34.6216)
582,5cbc698b7af152186c0cd385,Disco,2,9,Jumbo Retail Argentina S.A.,Montivideo 1037,9-2-137,-34.5964,-58.3902,recoleta,AR-C,137,Montevideo.,Supermercado,POINT (-58.3902 -34.5964)
583,5cbc698b7af152186c0cd386,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Eva Peron 2202,12-1-40,-34.6380873,-58.4525728,Flores Sur,AR-C,40,AV.DEL TRABAJO ,Supermercado,POINT (-58.4525728 -34.6380873)
584,5cbc698b7af152186c0cd387,Supermercados DIA,1,15,DIA Argentina S.A,Av Eva Peron 1790,15-1-262,-34.6355448,-58.4483758,parque chacabuco,AR-C,262,262 - Parque Chacabuco,Autoservicio,POINT (-58.4483758 -34.6355448)
585,5cbc698b7af152186c0cd388,Supermercados DIA,1,15,DIA Argentina S.A,Â Tte. Gral Juan D. Peron 2807,15-1-504,-34.6077165,-58.4065327,balvanera,AR-C,504,504 - Balvanera,Autoservicio,POINT (-58.4065327 -34.6077165)
586,5cbc698b7af152186c0cd389,Express,3,10,INC S.A.,Tucumán 2173,10-3-410,-34.602117,-58.398071,balvanera,AR-C,410,Tucumán 2173,Autoservicio,POINT (-58.398071 -34.602117)
587,5cbc698b7af152186c0cd38a,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Antartica Argentina 1160,12-1-160,-34.5850445,-58.372698,retiro,AR-C,160,SADOS ,Hipermercado,POINT (-58.372698 -34.5850445)
588,5cbc698b7af152186c0cd38b,Supermercados DIA,1,15,DIA Argentina S.A,Av Eva Peron 4139,15-1-358,-34.651054,-58.4712834,parque avellaneda,AR-C,358,358 - Parque Avellaneda,Autoservicio,POINT (-58.4712834 -34.651054)
589,5cbc698b7af152186c0cd38c,Supermercados DIA,1,15,DIA Argentina S.A,Junin 638,15-1-455,-34.6016761,-58.3971054,balvanera,AR-C,455,455 - Balvanera,Autoservicio,POINT (-58.3971054 -34.6016761)
590,5cbc698b7af152186c0cd38d,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 3050,15-1-355,-34.610235,-58.409618,balvanera,AR-C,355,355 - Balvanera,Autoservicio,POINT (-58.409618 -34.610235)
591,5cbc698b7af152186c0cd38e,Express,3,10,INC S.A.,Marcelo T. De Alvear 1626,10-3-620,-34.597206,-58.390211,recoleta,AR-C,620,Marcelo T. de Alvear 1626,Autoservicio,POINT (-58.390211 -34.597206)
592,5cbc698b7af152186c0cd38f,Express,3,10,INC S.A.,Hipólito Yrigoyen 3254,10-3-538,-34.612364,-58.412625,balvanera,AR-C,538,Hipólito Irigoyen 3254,Autoservicio,POINT (-58.412625 -34.612364)
593,5cbc698b7af152186c0cd390,Express,3,10,INC S.A.,Paraná 1053,10-3-354,-34.59632,-58.388332,recoleta,AR-C,354,Paraná 1053,Autoservicio,POINT (-58.388332 -34.59632)
594,5cbc698b7af152186c0cd391,Supermercados DIA,1,15,DIA Argentina S.A,Av Eva Peron 5887,15-1-347,-34.6632563,-58.4887387,mataderos,AR-C,347,347 - Mataderos,Autoservicio,POINT (-58.4887387 -34.6632563)
595,5cbc698b7af152186c0cd392,Disco,2,9,Jumbo Retail Argentina S.A.,Talcahuano 1055,9-2-2,-34.5964,-58.3876,recoleta,AR-C,2,Talcahuano.,Supermercado,POINT (-58.3876 -34.5964)
596,5cbc698b7af152186c0cd393,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Eva Perón 4730,12-1-85,-34.6561036,-58.4767969,Mataderos,AR-C,85,EVA PERON ,Hipermercado,POINT (-58.4767969 -34.6561036)
597,5cbc698b7af152186c0cd394,Supermercados DIA,1,15,DIA Argentina S.A,Cl Jose Maria Moreno 779,15-1-36,-34.627766,-58.4338966,caballito,AR-C,36,36 - Caballito,Autoservicio,POINT (-58.4338966 -34.627766)
598,5cbc698b7af152186c0cd395,Supermercados DIA,1,15,DIA Argentina S.A,Cl Marcelo T De Alvear 1459,15-1-301,-34.5970782,-58.3877718,recoleta,AR-C,301,301 - Recoleta,Autoservicio,POINT (-58.3877718 -34.5970782)
599,5cbc698b7af152186c0cd396,Supermercados DIA,1,15,DIA Argentina S.A,Av Varela 1189,15-1-205,-34.6423398,-58.4555196,flores,AR-C,205,205 - Flores,Autoservicio,POINT (-58.4555196 -34.6423398)
600,5cbc698b7af152186c0cd397,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,Maza 391,3-1-1482,-34.615778,-58.415528,almagro,AR-C,1482,MAZA,Autoservicio,POINT (-58.415528 -34.615778)
601,5cbc698b7af152186c0cd398,Supermercados DIA,1,15,DIA Argentina S.A,Av Eva Peron 5061,15-1-292,-34.6585759,-58.4799423,mataderos,AR-C,292,292 - Mataderos,Autoservicio,POINT (-58.4799423 -34.6585759)
602,5cbc698b7af152186c0cd399,Express,3,10,INC S.A.,Pedro Goyena 188,10-3-639,-34.62547,-58.42993,caballito,AR-C,639,Pedro Goyena 188,Autoservicio,POINT (-58.42993 -34.62547)
603,5cbc698b7af152186c0cd39a,Express,3,10,INC S.A.,Av. Belgrano 3447,10-3-421,-34.615542,-58.415062,almagro,AR-C,421,Av. Belgrano 3447,Autoservicio,POINT (-58.415062 -34.615542)
604,5cbc698b7af152186c0cd39b,Express,3,10,INC S.A.,Arroyo 859,10-3-318,-34.591563,-58.379252,retiro,AR-C,318,Arroyo 859,Autoservicio,POINT (-58.379252 -34.591563)
605,5cbc698b7af152186c0cd39c,Express,3,10,INC S.A.,Av. La Plata 716,10-3-691,-34.623822,-58.4273,boedo,AR-C,691,Av. La Plata 716,Autoservicio,POINT (-58.4273 -34.623822)
606,5cbc698b7af152186c0cd39d,Market,2,10,INC S.A.,Av. Córdoba 1631,10-2-490,-34.599232,-58.390542,recoleta,AR-C,490,Recoleta I,Supermercado,POINT (-58.390542 -34.599232)
607,5cbc698b7af152186c0cd39e,Mi Changomas,4,11,Wal Mart Argentina S.R.L.,Av. Peron Eva 5526,11-4-1027,-34.661576,-58.484237,villa lugano,AR-C,1027,Mataderos,Supermercado,POINT (-58.484237 -34.661576)
608,5cbc698b7af152186c0cd39f,Express,3,10,INC S.A.,Directorio 483,10-3-575,-34.627914,-58.433365,caballito,AR-C,575,Directorio 483,Autoservicio,POINT (-58.433365 -34.627914)
609,5cbc698b7af152186c0cd3a0,Supermercados DIA,1,15,DIA Argentina S.A,Tte.Gral.Juan Domingo Peron (Balvanera) 2560 2560,15-1-392,-34.607513,-58.4028388,balvanera,AR-C,392,392 - Balvanera,Autoservicio,POINT (-58.4028388 -34.607513)
610,5cbc698b7af152186c0cd3a1,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Rivadavia 2846,12-1-46,-34.6101883,-58.406752,Once,AR-C,46,ONCE ,Supermercado,POINT (-58.406752 -34.6101883)
611,5cbc698b7af152186c0cd3a2,Disco,2,9,Jumbo Retail Argentina S.A.,Esmeralda 1365,9-2-46,-34.5918,-58.3793,retiro,AR-C,46,Esmeralda.,Supermercado,POINT (-58.3793 -34.5918)
612,5cbc698b7af152186c0cd3a3,Express,3,10,INC S.A.,Av. Callao 678,10-3-578,-34.601159,-58.393041,balvanera,AR-C,578,Callao 678,Autoservicio,POINT (-58.393041 -34.601159)
613,5cbc698b7af152186c0cd3a4,Express,3,10,INC S.A.,Ayacucho 539,10-3-724,-34.602748,-58.395363,balvanera,AR-C,724,Ayacucho 539,Autoservicio,POINT (-58.395363 -34.602748)
614,5cbc698b7af152186c0cd3a5,Supermercados DIA,1,15,DIA Argentina S.A,Av Boedo 431 431,15-1-485,-34.6177626,-58.416892,almagro,AR-C,485,485 - Almagro,Autoservicio,POINT (-58.416892 -34.6177626)
615,5cbc698b7af152186c0cd3a6,Axion Energy,1,23,Pan American Energy LLC Argentina,Av. Jujuy 164,23-1-6227,-34.612,-58.4078,balvanera,AR-C,6227,Alsina,Autoservicio,POINT (-58.4078 -34.612)
616,5cbc698b7af152186c0cd3a7,Express,3,10,INC S.A.,Arenales 975,10-3-299,-34.594016,-58.381012,retiro,AR-C,299,Arenales 975,Autoservicio,POINT (-58.381012 -34.594016)
617,5cbc698b7af152186c0cd3a8,Express,3,10,INC S.A.,Libertad 1043,10-3-545,-34.596288,-58.384178,retiro,AR-C,545,Libertad 1043,Autoservicio,POINT (-58.384178 -34.596288)
618,5cbc698b7af152186c0cd3a9,Supermercados DIA,1,15,DIA Argentina S.A,Av Lafuente 1373,15-1-1527,-34.6462384,-58.4588908,flores,AR-C,1527,1527 - Flores,Autoservicio,POINT (-58.4588908 -34.6462384)
619,5cbc698b7af152186c0cd3aa,Express,3,10,INC S.A.,Av. Córdoba 1439,10-3-199,-34.599262,-58.387552,recoleta,AR-C,199,Av. Córdoba 1439,Autoservicio,POINT (-58.387552 -34.599262)
620,5cbc698b7af152186c0cd3ab,Supermercados DIA,1,15,DIA Argentina S.A,Av Corrientes 1978,15-1-164,-34.604513,-58.3949583,balvanera,AR-C,164,164 - Balvanera,Autoservicio,POINT (-58.3949583 -34.604513)
621,5cbc698b7af152186c0cd3ac,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Viamonte 1571,12-1-58,-34.6006805,-58.3891667,Tribunales,AR-C,58,VIAMONTE ,Hipermercado,POINT (-58.3891667 -34.6006805)
622,5cbc698b7af152186c0cd3ad,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Asamblea 1100,12-1-151,-34.6358296,-58.4415417,Parque Chacabuco,AR-C,151,ASAMBLEA ,Supermercado,POINT (-58.4415417 -34.6358296)
623,5cbc698b7af152186c0cd3ae,Express,3,10,INC S.A.,Av. Corrientes 1974,10-3-402,-34.604525,-58.394643,balvanera,AR-C,402,Av. Corrientes 1974,Autoservicio,POINT (-58.394643 -34.604525)
624,5cbc698b7af152186c0cd3af,Supermercados DIA,1,15,DIA Argentina S.A,Av Directorio 134,15-1-394,-34.6273133,-58.4286401,parque chacabuco,AR-C,394,394 - Caballito,Autoservicio,POINT (-58.4286401 -34.6273133)
625,5cbc698b7af152186c0cd3b0,Jumbo,3,9,Jumbo Retail Argentina S.A.,Arenales 870,9-3-5276,-34.5941,-58.3791,retiro,AR-C,5276,Jumbo Arenales,Supermercado,POINT (-58.3791 -34.5941)
626,5cbc698b7af152186c0cd3b1,Supermercados DIA,1,15,DIA Argentina S.A,Cl Viamonte 1535,15-1-474,-34.6006324,-58.3886005,san nicolas,AR-C,474,474 - San Nicolas,Autoservicio,POINT (-58.3886005 -34.6006324)
627,5cbc698b7af152186c0cd3b2,Supermercados DIA,1,15,DIA Argentina S.A,Av Santa Fe 927,15-1-497,-34.5951915,-58.3804858,retiro,AR-C,497,497 - Retiro,Autoservicio,POINT (-58.3804858 -34.5951915)
628,5cbc698b7af152186c0cd3b3,Express,3,10,INC S.A.,Av. Rivadavia 2520,10-3-623,-34.610019,-58.402456,balvanera,AR-C,623,Av. Rivadavia 2520,Autoservicio,POINT (-58.402456 -34.610019)
629,5cbc698b7af152186c0cd3b4,Supermercados DIA,1,15,DIA Argentina S.A,Av Escalada 2341 2341,15-1-429,-34.659422,-58.476611,parque avellaneda,AR-C,429,429 - Villa Lugano,Autoservicio,POINT (-58.476611 -34.659422)
630,5cbc698b7af152186c0cd3b5,Express,3,10,INC S.A.,Talcahuano 841,10-3-303,-34.598783,-58.385461,retiro,AR-C,303,Talcahuano 841,Autoservicio,POINT (-58.385461 -34.598783)
631,5cbc698b7af152186c0cd3b6,Express,3,10,INC S.A.,Lavalle 1749,10-3-329,-34.603042,-58.391768,san nicolas,AR-C,329,Lavalle 1749,Autoservicio,POINT (-58.391768 -34.603042)
632,5cbc698b7af152186c0cd3b7,Supermercados DIA,1,15,DIA Argentina S.A,Saavedra 84,15-1-543,-34.610877,-58.403346,balvanera,AR-C,543,543 - Balvanera,Autoservicio,POINT (-58.403346 -34.610877)
633,5cbc698b7af152186c0cd3b8,Express,3,10,INC S.A.,Av. Belgrano 3043,10-3-662,-34.615032,-58.409057,balvanera,AR-C,662,Av. Belgrano 3043,Autoservicio,POINT (-58.409057 -34.615032)
634,5cbc698b7af152186c0cd3b9,Express,3,10,INC S.A.,Tucumán 1541,10-3-694,-34.601674,-58.388729,san nicolas,AR-C,694,Tucumán 1541,Autoservicio,POINT (-58.388729 -34.601674)
635,5cbc698b7af152186c0cd3ba,Express,3,10,INC S.A.,Av. San Juan 4351,10-3-415,-34.62676,-58.426136,boedo,AR-C,415,Av. San Juan 4351,Autoservicio,POINT (-58.426136 -34.62676)
636,5cbc698b7af152186c0cd3bb,Supermercados DIA,1,15,DIA Argentina S.A,Cl A.V. Rivadavia 2446,15-1-15,-34.6098246,-58.40067,balvanera,AR-C,15,15 - Balvanera,Autoservicio,POINT (-58.40067 -34.6098246)
637,5cbc698b7af152186c0cd3bc,Supermercados DIA,1,15,DIA Argentina S.A,Cl Asamblea 968,15-1-29,-34.6351629,-58.4383403,parque chacabuco,AR-C,29,29 - Parque Chacabuco,Autoservicio,POINT (-58.4383403 -34.6351629)
638,5cbc698b7af152186c0cd3bd,Express,3,10,INC S.A.,Viamonte 1380,10-3-635,-34.600584,-58.386397,san nicolas,AR-C,635,Viamonte 1380,Autoservicio,POINT (-58.386397 -34.600584)
639,5cbc698b7af152186c0cd3be,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Tte. Gral. Juan D. Perón 2070,12-1-175,-34.6071216,-58.3960221,balvanera,AR-C,175, PTE. PERON ,Supermercado,POINT (-58.3960221 -34.6071216)
640,5cbc698b7af152186c0cd3bf,Supermercados DIA,1,15,DIA Argentina S.A,Av San Juan 4231,15-1-254,-34.6266864,-58.4245818,boedo,AR-C,254,254 - Boedo,Autoservicio,POINT (-58.4245818 -34.6266864)
641,5cbc698b7af152186c0cd3c0,Express,3,10,INC S.A.,Centenera 1282,10-3-572,-34.634333,-58.435797,parque chacabuco,AR-C,572,Centenera 1282,Autoservicio,POINT (-58.435797 -34.634333)
